"id","urlTweet","contentTweet","tweetDate","commentTweet","reTweet","quoteTweet","heartTweet"
"74","https://nitter.net/web_desmond/status/1736420088905863396#m","If there are any challenges in accessing your invested digital assets on a platform or site, please don't hesitate to get in touch with me for assistance. #latoken #linkenfx #wofbee #exbill #coinsbrown #NFT #crypto #digitalbaseweb #coscoin #coinappcrypto","Dec 17, 2023 · 4:16 PM UTC","","","","2"
"75","https://nitter.net/WildCardsShow/status/1736420084308955592#m","Next on Wild Cards:

We are getting wild on @porkyisland ! Going to hear what’s been going on on the island and maybe learn something new. One thing is for certain, you can catch a few laughs. 😎👊

Set a reminder 👇
 nitter.net/i/spaces/1ypKdky…

#crypto #nft #humor","Dec 17, 2023 · 4:16 PM UTC","1","4","","10"
"76","https://nitter.net/CryptoRedryan/status/1736110975370100826#m","#REXDEX built on #Wanchain 

New addition to the farming life the Rexdexians $HOSKY @hoskytoken 

Get a Small Arms Syndcate #NFT and boost those farming rewards! $WAN","Dec 16, 2023 · 7:48 PM UTC","6","16","1","59"
"77","https://nitter.net/JourneymenNFT/status/1736416832758636855#m","Stealth Drop Commencing.... 

Building the most Bonkers community on Solana!

Will you be a proud owner of a Bonkers home ?

👑13 Attributes!
✨540 Different Traits!
💎Every Home is looks unique and Bonkers!

Ready for the stealth drop? 👀

#Solana #SolanaAirdrop #SolanaNFT #NFT","Dec 17, 2023 · 4:03 PM UTC","2","3","","4"
"78","https://nitter.net/NFDevils/status/1736355568733044929#m","On the 17th day of #Christmas the Devils gave to me, a @ADAINVADAZ #NFT

To spread the #Christmas joy we are doing a #giveaway per day till the 25th!

✅ Follow @NFDevils, @Nate_NFD and @SheDevilsNFT
✅ Like and Repost
✅ Tag 3 Friends
✅ 24h

#CNFTgiveaway #GiveawayAlert","Dec 17, 2023 · 12:00 PM UTC","96","115","1","126"
"79","https://nitter.net/True2Myself15/status/1736419290528551105#m","Christmas wishlist!

1. CAYC #NFT
2. @CyberapeYacht #NFT
3. See 1 and 2

#NFTWalletMustHave","Dec 17, 2023 · 4:13 PM UTC","1","1","","4"
"80","https://nitter.net/tobonSamurai/status/1736419976062312600#m","#gundala #nft #evermoreknights","Dec 17, 2023 · 4:15 PM UTC","","","","2"
"81","https://nitter.net/typosphere_/status/1736410657224896886#m","(1) This is @wellyfriends in Naples, Italy. A #web3 based IRL healthy fast-food store. Already famous in Naples and my #NFT (the one below) is displayed in the store and I'm getting paid for royalty usage! What's more, it's helping my NFT to become more famous!","Dec 17, 2023 · 3:38 PM UTC","2","21","","24"
"82","https://nitter.net/cryptoratnft/status/1736415719833719213#m","X-Mas Give-Away 🎄

Win one of our awesome customisable RAT NFTs, 
name yet to be revealed by the new owner🔥

🔸Follow
🔸Like
🔸Retweet
🔸Comment why you should win this!
💡Most original comment wins 😁

Winner picked on Dec 24th around 7PM UTC⏰
#NFT #giveaway #Dogechain #NFTs","Dec 17, 2023 · 3:59 PM UTC","3","6","","6"
"83","https://nitter.net/vitainufan/status/1736396335169802733#m","#VefDeFi ♊ is a comprehensive decentralized finance (#DeFi) ecosyst em designed to revolutionize the way users interact with #Blockchain-based financial services. It encompasses a range of innovative features, such as #DEX, #Staking, #Multisig, #Bridge, #Launchpad, #NFT Marketplace and more. Building on #VinuChain...","Dec 17, 2023 · 2:42 PM UTC","4","1","","9"
"84","https://nitter.net/NFT_Origins/status/1736409658615636186#m","🚨#CNFTGiveaways🚨

If you are looking for a top quality art, great team and  #FREEMINT, look no further than Wolf Syndicate🐺🔥

Prices:
🏆3x WL (FREE MINT)

Simply
☑️Follow @wolfsyn_cnft & @NFT_Origins
☑️❤️& 🔁
☑️Tag 3 👥

⏱️48H
#CardanoNFT #NFT #NFTs #CNFT #ADA 
#NFTCommunity #NFTGiveaways #Cardano","Dec 17, 2023 · 3:34 PM UTC","31","50","","49"
"85","https://nitter.net/cendolsead/status/1736379407013703783#m","⏱ AUCTION LIVE ⏱

TENSY MR PEAN
STARTING BID 0.3 SOL
24 HOURS

#exchangeart #Solana #SolanaNFT #NFT #NFTCommunity #nftpfp 

LINK 👇

exchange.art/single/2bYo5NcC…","Dec 17, 2023 · 1:34 PM UTC","","11","","14"
"86","https://nitter.net/Raven_slb/status/1736404963062940095#m","Thanks a lot dear @ParallaxRender for collecting last ed of this piece 🧡🙏

Awakening collection

objkt.com/asset/KT1TYyf9HZTB…

#NFTs #TezosNFTs #nftart #NFTshill #NFTCommunity #CleanNFT #NFT #collage #objktcom #objktnft","Dec 17, 2023 · 3:16 PM UTC","1","2","","7"
"87","https://nitter.net/amanajmera1008/status/1733835075501130034#m","Lets start our MEGA TRAIN NOW 🚂💨

Quote this threat to get 60 points
RT for 50 points
Comment for 40 points 
Likes for 20 points

LFG , show ur @Portalcoin power now! 
🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥

#Portal #Portalcoin #PortalFarming #PortalcoinChain  #NFT #Solana $myro","Dec 10, 2023 · 1:04 PM UTC","1","441","1","5"
"88","https://nitter.net/ozmettin1/status/1736068971009355844#m","SOLD!

Thank you @HalldorLevi ❤️
Collected 2 Mangafiques!

#nft #nftcommunity
Collection's link is at my profile 🫶","Dec 16, 2023 · 5:01 PM UTC","20","44","","71"
"89","https://nitter.net/nftstrikeeth/status/1736419850002587743#m","🔥NFT STRIKE ON BINANCE SQUARE🔥

#BinanceSquare #BinanceBlockchainWeek  #CS16 #Cryptomarket #Sui #IEO #P2B #NFTStrike #CS16 #GamingCommunity #BlockchainGaming #ETH #P2E #NFT #P2EGame #GamingRewards #GameFi #CryptoGame #CS #CSGO #CounterStrike #CS2 #Marketplace #Defi #Nftgame","Dec 17, 2023 · 4:15 PM UTC","1","","","4"
"90","https://nitter.net/pepezk_com/status/1731982097626153233#m","New art 
Race - kids.
Cute little ones, but they can eat a whole cow!
😊😊😊🍭🍭🍭 
#pepezk #meme #pepe #zksyncEra #NFTS #NFTCommunity #nft","Dec 5, 2023 · 10:21 AM UTC","2,412","3,323","72","3,546"
"91","https://nitter.net/DickipediaERC/status/1736419638769242220#m","🎁MEME CONTEST😎

⏰ END IN 3 DAYS

💰 Rewards Pool: 0.45 #ETH 
🥇0.15
🥈0.1
🥉0.06
4️⃣ - 🔟 0.02

Rules : 
🔸 Make sure that MEME contains the $Dickipedia logo
🔸 Follow Twitter & Join 
@DickipediaERC

#Dickipedia #Bullish #Meme #Memecontest #Airdrop #Memes #Crypto #NFT #Giveaway","Dec 17, 2023 · 4:14 PM UTC","5","4","","10"
"92","https://nitter.net/silvasantuz/status/1736399974961705385#m","rollover
  
FREE MINT on @ourZORA 
 
🔗👇

#nft #glitchart #eth","Dec 17, 2023 · 2:56 PM UTC","1","2","","5"
"93","https://nitter.net/MONONFTNET/status/1736260543604801735#m","First Round of the MonoNFT (ONFT) Airdrop has been started! 🎉🤩

Claim Up to 5 ONFT Tokens for FREE!💰

Join Now:👇
t.me/mononft_bot

More information:👇 
mononft.net/giveaway

#MonoNFT #ONFT #Airdrop #Giveaway #Crypto #NFT #DeFi #Blockchain","Dec 17, 2023 · 5:42 AM UTC","218","740","143","1,041"
"94","https://nitter.net/mortsnakedao/status/1736419695501226210#m","Let's celebrate @mortsfemme upcoming collection with a #giveaway  

 🎁 Giving away 10 WL Spots 

✅Like , Retweet
✅Follow @mortsdesign @MortsFemme
✅ tag friends & #Solana Queenz that deserve a spot 👸🏻

⏳ 48 hours

#Web3 #NFT #NFTGiveaways #SolanaGiveaway #sol #nftart #crypto","Dec 17, 2023 · 4:14 PM UTC","1","3","","7"
"95","https://nitter.net/_AlphaVenom/status/1736381556883628107#m","🎄New Partnership🎄
🤝@VenomCows 

Mint partnership⛳️
grinding.today/product/Alpha…

#Venom #VenomNetwork #VenomTestnet  #NFT","Dec 17, 2023 · 1:43 PM UTC","3","23","","17"
"96","https://nitter.net/Xiaonezha_lab/status/1736186386385137883#m","承蒙粉丝厚爱，在这拿出一些诚意给一直关注我支持我的朋友道一声感谢，在这行情大好的时候我选择给大伙抽抽奖，留下base链的地址随机空投随机金额的eth（主要是base链找到了一些铭文）

不忘初心，方得始终。

点赞+关注+随意评论  

#Crypto #ETH #BTC  #Testnet #NFT #Giveaway #Alpha","Dec 17, 2023 · 12:47 AM UTC","330","220","","302"
"97","https://nitter.net/DickipediaERC/status/1736419638769242220#m","🎁MEME CONTEST😎

⏰ END IN 3 DAYS

💰 Rewards Pool: 0.45 #ETH 
🥇0.15
🥈0.1
🥉0.06
4️⃣ - 🔟 0.02

Rules : 
🔸 Make sure that MEME contains the $Dickipedia logo
🔸 Follow Twitter & Join 
@DickipediaERC

#Dickipedia #Bullish #Meme #Memecontest #Airdrop #Memes #Crypto #NFT #Giveaway","Dec 17, 2023 · 4:14 PM UTC","5","5","","10"
"98","https://nitter.net/DrunkenDragnEnt/status/1736032489892704496#m","🎉 Congratulations 🎉

The winner of our partnered giveaway with @cardanolands is @claytr0nic 🎁

We will be sending your land plot very soon!

Thank you everyone for taking part 🍻

#Web3 #nft #CNFTGiveaway
#cardano #nftgiveaway","Dec 16, 2023 · 2:36 PM UTC","2","3","","21"
"99","https://nitter.net/Sasha_v02/status/1736419620339294439#m","NFT Now → NFT Future  🟢ERC721, 1155 → Plenty of NFT Standards (NIPs, MRCs on Mint)    📷PFP NFT → Everything ( AIGC, RWA, PASS, DID, …)    📷#NFT market.

@JaidenF10550 @igor_nazar34389 @charles_gray82 

@mint_blockchain #mint #mintblockchain","Dec 17, 2023 · 4:14 PM UTC","1","","","3"
"100","https://nitter.net/multibaks/status/1736419570066358720#m","6/ This blockchain platform has the potential to change the way #NFT assets interact and use, making them accessible and understandable to a wide audience of users.","Dec 17, 2023 · 4:14 PM UTC","1","","","2"
"101","https://nitter.net/multibaks/status/1736419554522263624#m","🌱1/  @Mint_Blockchain represents a unique innovative enterprise that will serve as a factory for creating #NFT asset protocol standards. mintchain.io/
#MintBlockchain","Dec 17, 2023 · 4:14 PM UTC","2","","","3"
"102","https://nitter.net/EMWpratheesh/status/1736419551431340334#m","My nft creation for @DesoRadialArt on @desoprotocol @desocialworld
Each nfts are created separately .... and animated with another app....never...ever...giveup...
#humanartist #arttoz #desojoker #desoradialart #pentwistnft #demonai #atozai #nft","Dec 17, 2023 · 4:14 PM UTC","","","","4"
"103","https://nitter.net/PennybagsCX/status/1736399951633260720#m","🌞 GM #Crypto AND #NFT FAM ☕️

🙆‍♂️ RISE & SHINE LET'S GROW 🌻

DAY 107 — NO ACCOUNT SHOULD HAVE LESS THAN 10K FOLLOWERS ✅

TOGETHER, WE CAN CREATE ONE OF THE STRONGEST NETWORKS IN EXISTENCE 💪

HOW TO 🤔
1️⃣ LIKE & RE-POST THIS POST
2️⃣DROP AN EMOJI BELOW
3️⃣ FOLLOW ALL WHO LIKE IT","Dec 17, 2023 · 2:56 PM UTC","27","4","","23"
"104","https://nitter.net/sportnftsonxrpl/status/1736419539615703205#m","✨ Coming soon! Own a rare 1/1 version of Picasso's Les Femmes d'Alger '0' ✨ DM us now to express your interest and make an offer. Don't miss out on this unique opportunity! #Picasso #ArtCollectors #NFT

ift.tt/iweAc9p","Dec 17, 2023 · 4:14 PM UTC","","","","4"
"105","https://nitter.net/amanajmera1008/status/1733825392149139668#m","🚨POWER POST 🚨

@Portalcoin is not messing around! 
If you want to earn $portal Then do this:   

-Like ❤️‍🔥
-Retweet ♻️
-Comment 🗣️

I'll be engaging back to anyone who does below👇
High Level play ⬇️⬇️⬇️

#Portal #Portalcoin #PortalFarming #PortalcoinChain #NFT #Solana $myro","Dec 10, 2023 · 12:26 PM UTC","1","450","1","6"
